Transaction Hash,Expected Output,Model Output
0xb924c01e503c3b6205486003ecb6627ef50edbff3a4190cef90bf9ef879f18b7,Approved,Revoked
0xe8de7f117ed6d19877ff7a6b8631e10eb17db74ed92b2ad46cd7bd1df0d6008d,Transfer,Transfer
0x0053477bcbda6d82499f0b1c048a2bad416aa5ed1dc083ab04cd9ed5cca22464,Sale,Sale
0x37e8f5b1ce6f74c4a62ac53f5b1cfbc49b3061657e269408bc021ccf02d1bc15,Transfer,Transfer
0x8d307dc21475a903b19709a47561422446a9b97dd201e129db8c1a240e80f599,Deposit,Deposit
0xdbfe2023a94f96de312f59a37182ebc1c738b6f8b8d87caa2ae0c5c429583724,Swap,Swap
0xf32bd886616e447b9e0bae33460d9c37448cd62238d3d7847fac3513b351dbfd,Mint,Mint
0x607f03aacb52f202b63320a62c13a8f53ff0cd28b225b6595b33154e877190ee,Transfer,Transfer
0x85c307d86d9c94e5e191f1064feeb190a321d83a3162b62ed045a7592fa60f25,Swap,Swap
0xeed9542a8fc354e697ae3d9cdc108199ee13f6c0c70aff36e5ed78114e347eb4,Sale,Sale
0xa9cb2331b95450c384adedf627dcde9fd9d889799de3b256bc7ceeb0d170925d,Sale,Sale
0xa68df68aa12aa46ae4b39ef5d0b6f25777a0bb6c7ab460ad1020967264d4de77,Approved,Revoked
0x098355994e3b0e6d051eef7ad8c0fe9d1dc0498b27fe6edfbd3919e5ef60b400,Swap,Swap
0xcd466f6279491e24949ed6d032b3073fb7d783fb0f573c8c1af357bf5859bd9e,Withdraw,Withdraw
0xd64d0897220eb0d20831a337ac862c353217a83f933d36041b61359d7c6aee9d,Deposit,Deposit
0x6b9de40743058f75545fb7dca87eb7df4aac7f215d183e358fe58c52c22db2fa,Sale,Sale
0xe6f2e64aced70e846c27de858dbe5609c8112fe7fe692232ce7506905d84639e,Unwrap,Unwrap
0xd017f96431126ca65866a8fb83158b65a064f48aef32ecc4f6df74b364614e71,Sale,Sale
0xaa0f58b16b82613c1b394e3dbbc24352a1402249a031093917633d4ec7c84286,Mint,Mint
0x155ed6bc1eed89bf33625fa8ab5a5fb6482e8e2a68ffe201ac19861d376734f7,Wrap,Wrap
0x64b63a549a03890200c5b7713c9699692a5b9858dcd65ab82fd80f72dbf33b99,Approved,Revoked
0x62e68540d39afa9186e934cc9f82a5fa339804c69a07302b3727621bd960490a,Mint,Mint
0x61c34ad81fc0c90950fcf9a25cce5c6f733167ae79a2509b43c591b83325ccc2,Transfer,Transfer
0xfa0a4ae194c62317a36107627690a63b2c041f8c683a47d761dc2742bff65951,Mint,Mint
0x1721e823030a34a78d8e67e760e88e12a6dee8d7559f10b200acf53726022ffa,Transfer,Transfer
0x38c7d86516c264976031763a1f5098639c8bde08376ce93adfff951c146673d1,Approved,Revoked
0x8f282068b09e28baaea71f59e40a992af2418498585cff1bb805063c60bd2696,Mint,Mint
0x1ba9e0f5a6a665e958191e514d7f6524ada2d3561f7d8a69b6df9c4174835040,Sale,Sale
0xc1ce01fbf0711be8e253ca13c1ae81b51e522feefc4b0fc7957e3289bea74175,Unwrap,Unwrap
0x7acfb1d8cdb5ad882fedb894f9e08ecc9fc1dcf97b341b59a29785541e6190e1,Sale,Buy
0x1a0e5e7fb6376d291102a21b112a5324dec5ecab17da7364a6a9c0e76f00e682,Revoked,Revoked
0x75a71c5f14699db0b65b32f6f962d17ee0bb527486c858733eed57b9834b005c,Sale,Sale
0x9176cb41e65055b3950d4516e5c659f6e2c318913dfc685a3c4f6dc878d5d7bb,Swap,Deposit
0x4d9d841346d2e1cb8197fc9d98700331e51448c8cedf8834b8a44e7b74b60210,Mint,Mint
0x8e47f9762cb55c545214beed1af9e365d9dfedee94df78c89b7c118f6d1705f2,Approved,Revoked
0x92b4489362a00ac7aa8524891d3c14778fff25f8bbbfe20acc06ffc63fcf68f4,Withdraw,Deposit
0x627d1a886dcd95d3b472a1733a7fabc0656411b194397bec320409bad7923ca9,Swap,Swap
0x6676818847b9d941622d368bfdf67899a91c67039678ceec181d13aa196af1fd,Transfer,Transfer
0xc455d908f913192e26f89b736299f863d45bb0827a2ae3bbb8a8d9ddbdd82263,Transfer,Transfer
0x9e2322933951a0093d95c1810e3d4592b0977ca46b356daebd3b28c523314059,Sale,Sale
0x2b954ad349f49aca3b5021c8791d4e81aa1117d7c425fa865ff93f6cb573cc50,Withdraw,Withdraw
0x8160c72159bd7b8e8fb02d567048b320e553219a117e2838e21955093511ba17,Sale,Sale
0xee96276f8f09efc80bdd301a4428f2bc084e4b17cc1ae4575c38a9c484647ee2,Mint,Mint
0x205e6e241059b0cf14ac68be68f1af1f781289549e124a9469bae2f8e4cb8904,Approved,Revoked
0x796b5a38655f23123722d74eccce0e94600bcc30365f11286c3cc536023831f7,Sale,Swap
0xd6866cb6f5d9893f07fa57096aded3498a435f91e009b6cb3096c427749cfd26,Transfer,Transfer
0xa5317a9a616ec5ee50375f241be325afed44db7dcf676eb99478105500a8d688,Mint,Mint
0x22639afb85372e51b10909f916ffeb12568acc77ad147346d522ed7f9877a831,Approved,Revoked
0xca08ba2493993feb0f03c30b6b3d35bd261fa673cadbc69a0152840cd2fd801c,Swap,Swap
0x6a0e7bfe34d07b57b1f1452b3d7e41c0ca6c42e79658d075738839a199e73466,Approved,Revoked
0xadfc5ab80673ad48297694bfd54e9d4bc1cc3450a2902a805fe2da7e35e7460f,Transfer,Transfer
0x0eb0cad75b7b208cf8d9d8ec2588a60c98b4e3c094f98fe22f608db751464e60,Transfer,Transfer
0xe0787fcbda40a5807a089b7ed0fd152f0ee70b408cb2ed8106a52737b8f227cf,Swap,Swap
0x0cceff1e400500cb7263e9a8501bbc964e0cdb8bba08245d0e9beb24faa152f0,Transfer,Transfer
0x58734b1dfabad2a8e218cbdd34a1b51eaad196b2337bb8d2aa2ea511e3ad6986,Sale,Sale
0xf627c60e4658289d9ab70062510e0f7fdbf55e808af002df923d2829ddc97a08,Approved,Revoked
0x9cbb4d9ba9406c181ca88e8b6e40d2167befed78a35cd392ae201550188397b3,Mint,Mint
0xbbff94d01d7dcfe52f284a5d4a776362c259b267af871d77efb2147729f7e90a,Wrap,Wrap
0x85d4b001151fa150441895f0ec180e41a8acbe62035a9c34665ecd1045af465c,Unwrap,Unwrap
0x0a2a5102d30fe2cac47940e160e9a2c5983ca33dd2e45bcaf9446856d84d5be7,Swap,Swap
0x6c3877c4874cc14535a589c866676e0538e5d4becba0fbcf9a34ca93934de0b6,Swap,Swap
0xb2ada638695481017dcb973e29501d7a37df983eec65a240d869a21ee83e4a23,Deposit,Deposit
0x532ea5c2c01d00ca18ad986fb81dad749ae893dafb92197f7caaca1319de2778,Sale,Sale
0xd7a1aae7a7c5e76a7f6fb77c4a33145b0240859e3eeae58b3c250aea1e879b84,Sale,Buy
0xa0aa33ab7c7b7eb2554a8ed7a95438820be1af6f280d2b54403232f0d0ce5aaa,Approved,Revoked
0x69cf4edf7a50aefe8a396d1110cea254647975bf4805d6d0f591e6d3c0c11a98,Unwrap,Unwrap
0x954d4d12626d3ef982532c7ba2c30a9150c67aebed9452b55a4c1a81d78feb04,Swap,Swap
0xb94040e02d9732d63a1f799b0094b88e59084e4d6ede1731ba4cf519cd5b9be4,Transfer,Transfer
0x03c240b2fc1e3958cdf0343aa9b1380ef70405cad66dc4c7db9fc4af190fc5be,Sale,Sale
0x1e2603d22b2c18bea1488601fcb33479ab53dd0af5ca056065280f3b445570da,Swap,Swap
0x24627d8245493e5c64f4493dcf31cdf81cb849512c7b6e5f6fe0998d5769d39a,Approved,Revoked
0x0d11a1f9ece0122a0ce9e168f38f0bfa91936ba6d62d13a2ae284b2cbc67cd6b,Approved,Revoked
0x0059d91514c04c58652b27598aa59ee9fe6b33c91b13012457f59f710d889a4d,Approved,Revoked
0xce2f3e6f1d6e396b3f296d21d38daa273bab02055c946578e4b0eae10fd27074,Sale,Sale
0x1a95e168ce95490b3a04c775639b388d010e71edce28099287f5cf1d9042159e,Transfer,Transfer
0x7c291e10fddbf8f36dacb04d445443f707909e492b91482f4b17ebf899efdd76,Swap,Swap
0xf1035c27ad860a78b7eea15003020d8c1484ccae9077e62620157320429ca5d6,Mint,Mint
0x4e3857eade3afbde9e771a52e207d7d1b5700bb8b8c1dac2d664e068193e7341,Sale,Sale
0x0d54fcb5261349c81c8284bd3ce40a363fd5824e6351b1d9d749d524e4096afb,Approved,Revoked
0xb4b4a2817b3be135e290d2adffa1e132017903fca3d04a4994e4c7e52b1b0714,Mint,Mint
0x46c81c531230dfe54bf1f674310c298d45df15de05edeae6563523d6509cbe06,Approved,Revoked
0xcdda06ebe49990cec3013c1612054cc5859fcf60d9172c9f68fb00c99acad6ab,Swap,Swap
0x9a9abd759727d949691af8c3e40d61c301703a925af807516fba1f68a297ef2c,Transfer,Mint
0xe57888dc9836231d64e41195332d2564917cb2737e72b143ae83a6e0ac6dca58,Approved,Revoked
0xcf054b4ad68c8e2817329bc3a90d3e0e642e4229d4cfa0ee3e5461a6d99a38cb,Swap,Swap
0xba34fb0c31831ea507d878024e1ad5c07b79f9cdbe8ef7e64e782e943a7e863e,Wrap,Wrap
0xccc16fd6a2113de7ce6b73f325001fa9df01d322f12e6690551003b783617764,Sale,Sale
0xa1fb25b43af475456e6da1117a1fb146222b3813a9c336f9f589b5e5592dec01,Transfer,Transfer
0xfe91a9b656f04dc935147afac7025a500cf18414c4e9f55e38f8eab5d8059d5d,Swap,Swap
0x22beae778e76210a747cf0ef75264e1a9d506575a0c88c0ad5a6743534c7a143,Mint,Mint
0xd8ab64545117eef2033e156c0c47f1a803e056f088d6611f2579622ed73ea9e4,Transfer,Transfer
0x4d7a368e24d99429679c2b7e473713d0fbda1bb0c91a906d83d32ab021d4213d,Mint,Mint
0xa15257bc1ca909f741c17a070f14abd0e39e8c238c768e6b78c0fb7fa337dfb5,Transfer,Transfer
0x03d6b3fa8cadfbb11e00055e3eded76a7c3a0f7dd97cc40ac4197f6e17de220c,Withdraw,Deposit
0x85ccd0b7a1c00b0f78ad87b1b600c7233572360aec84df4c00a0bdcde9e131a1,Mint,Mint
0x1fcaaa668e39ddc38db4a0a344afea3c14839863fc02da0dbeaf7a39a29bc77d,Unwrap,Unwrap
0x2346efee08b9613c53f65ad098f5ca04862bbffb9850ad7a42e827edee9004c1,Approved,Revoked
0xd42a4f6c7f83bed679f4b258756748b4b6ab702398432345944f6d7d9ba7604b,Swap,Swap
0x6607e245283b84d5c34a0ea6917668f0b2722e252e284cea25af37cafdc9db30,Mint,Mint
0x04a02a311590cb385ff1ac9ebdc4003f305505f9c2a8a7245ada93078d5fa555,Withdraw,Transfer
0x555d442d392b24e51bbf74701244803e6dfa6c39889912a318d7f513b5d6d193,Approved,Revoked
0xd046e3aed2f2348adab6dfc4a5253aa00bd974ef9c9422963b5d1ba5467ef7ac,Mint,Mint
0x8f1b0e3b4381a541ae2493626a9437004532ed95deb372d96885a3656ee3a541,Swap,Swap
0xe92f1605ced8c1a121b63d2bec3d64a396a5280c54110fcdd673cf465d2b15f4,Deposit,Deposit
0x3a23008bd6f34399aa69043c542117ac171072defea9a2a17441219507e8616a,Approved,Revoked
0xd74ca23c89cef55c9824265c4cf9ab163abcb37730d2a0d3766396b4e915c3f8,Sale,Sale
0x8aaaa36cacad5ffad4c1f8aad386a43848b47e127496174913bc9727da06ea62,Swap,Swap
0x4a4c5e5931843bd6b4739653a6c5d42a4cc651cb5564648f54cec533ae44cacd,Wrap,Wrap
0xe9a7a9d02ec9d16508c9d8f6c43d7973951bcb1b13712e7889686e4ace21b4ef,Deposit,Deposit
0xcdd6bf73b70602a45a4ea9798b65ebd041c21964be2f2de911b1149f1ca65306,Sale,Deposit
0x169eae8e33b3c8f30e5fffce769274d9ca4ce65d19da0b21508d9a76d7beda46,Transfer,Transfer
0x2b6040baed168cefa461463be3396ff917ab9a4c029cd5ce9620a0e8ec7aa2ca,Mint,Mint
0xe138a559ea9b8403340742b6849dbc17c9b2c74e858f0869941728e7cb86132d,Sale,Sale
0x71488dd40949021a1380ab5969ab278c1364a32151b780a0586b78e89878b307,Approved,Revoked
0x8bf259cc321986fe1a2bbbfa2997d46757dac06967b53806fa97c263c2ee2a7f,Sale,Sale
0xf63d5025e02abbfd650bb431e1a276c0aa0829a503194927e854bba893161082,Swap,Swap
0x833ab611e6f35b1fa309bb74b1c2b15500d3cfcdf05f945d8c922fe5cda14d23,Swap,Swap
0x69195c7e6c462500590bb1dc3d6864f864bb38c77edb0230e956a7be9c52734b,Transfer,Transfer
0x733149ada2f03884a526e65e486a815b31f8f79552184a3a00ff6ed547850e6b,Mint,Mint
0x8f92a30e30ba2a75c7adef237284441d2c1e7b77d413be6e3520a9f13d2311b9,Swap,Swap
0xa52dfc767de2cd9b61c96350fa789d736b72cd07fe37deba3aa18a30fa645c83,Approved,Revoked
0x9e0553bf0d4f0b905a9b71b3dbdba0229268232a9272d180b84d08bbb690c0fb,Swap,Swap
0x0a844b26de69f4efc9ec2b4c515c98e817966f2416f4a3bc6130d9bb631ce57b,Unwrap,Unwrap
0xa4ccaac5aeb98934958fe80eeb532e7a6a704eaf97d7b191c853a1d5ac311711,Approved,Revoked
0x3db7092cb27fea58726ede7af2c4d0a03c6b339a46c4a2dbd2a52eb1628a2f68,Transfer,Transfer
0x24c11bebd11eadfaa35b657bdfcb03618f1ce37ccd7f83f4085434f37a3bc8e7,Sale,Sale
0xb3dfe5c18befe9b6161c58340ba0f9884231367871b159a0e32c61e2545b93c4,Transfer,Transfer
0xf319958fa7a060defc5702012effddb471a439cca7e077733a0c6f6e9c5a2287,Swap,Swap
0xea1dbb88cf942b3e66282ce236594ad4457a9b3d8602716cbe6813cb2e032728,Swap,Swap
0x31cf17ec5fae42db311ebe4424195c55354c3cfa3c4017d12fd71755432141f1,Sale,Sale
0x503c3ae9aaf097549cedabc550c249dcbacf238aa3dc167013adf28dd4c82b77,Swap,Swap
0xb0c82ae9d2d94513ec92ba4c66bbe3ea78d4228a40e77af08b2e8b52bb421967,Swap,Swap
0x874ed9a7f1b663f72ff18a2d4a6154b0ccc63d2ac4339d9446b1e1c19a61ec73,Sale,Sale
0x75144298ae52528e20fd2d0e20e9aca030c8eeee8e52a3180f36169f7036ca24,Approved,Revoked
0x26a6fa6ed9937bc2ccb035f88454141de461cf62ce3d5025ea87bd7ca371d31b,Deposit,Deposit
0x21b845e5cb16b004a0a0001f19dd54d00d269c65e34bdbfb633dde8731e6314d,Mint,Mint
0xa22637718a6eae15bc8b0bd1bf295351ef6aa06cfd801cc087861b4ddc7bfa35,Mint,Mint
0xe9aa3738df52bac1fb0d3251849ab9f5497c897fa1234d63bcc9fe043b2c7ea6,Swap,Swap
0xc47349ec06f30665c2a39bd229792da8027f8bbc0f2cdd083d81dfbdaa688f1d,Transfer,Transfer
0xfd55b47658216566ed843b1089288cd17df43df571951340ff52b77d336813fe,Approved,Revoked
0xa866f3ecd7d981aef6d65165fafa0753ee65688ce00dc0f41109184f88325e14,Swap,Swap
0x8af57b2f29eb9d86c9491bd565f0334bd4e4c695f6235a858f441de7a03750c2,Swap,Swap
0x1826b54fd56ae7c14573e37fb29fae962c648b6a8b669f56e31a14fee3b3ae40,Unwrap,Unwrap
0x3259d37345bafb9398c92f1526139ebdc63f79bd4ed65cc04e84953491585c7d,Transfer,Transfer
0x6ce60664c387d013e0760a379bb9b1f92a0510af583981317a8d74b0784037a2,Unwrap,Unwrap
0x1dac40f2488e0f72b31595bc12161fc10d2e5bd32a0f579cdb8f276cdd224a31,Withdraw,Withdraw
0x74e6307fb01520e61e18ff461bd448b94876fd912b50d6ca14c30014188fd4a5,Approved,Revoked
0x214101d90fd1dae09bc8c46aae34f69a9d873b2bc5f00142e548e056e3c49429,Transfer,Transfer
0x7226bfaafa303207ee0f35bd586c5e0021edc782a94d3e326a3e9fd7e7037359,Swap,Swap
0xe1172778856a7f0c2b4a3683c15c4bc1a84133a4487d154dd9caa6b0840d9432,Unwrap,Unwrap
0x9b9f925362662066a6bc3feb87590a156e0e89a551cec3f97c68f67c948f63f5,Sale,Swap
0xd54f9fb0000ef0279ea2dd454f63cc222eb1902f65e64509aed2f9db460463d4,Deposit,Deposit
0x2325dcee274d6465d181ec85ea6537052130228f9291a2859cdc8b8b34c97495,Swap,Swap
0x4765d1b3bd2a9a686ab3cca79eb77d800c3680169b8219feecd76c6fa0ceb7ea,Swap,Swap
0x423be8ba5ab901447a899b4091c15f553c8afda4849978eea0a1bed0290cefa2,Deposit,Deposit
0xb07340f434a24820702f9c2a080579a1d84079381f9d660182b2d143a9da09b9,Unwrap,Unwrap
0xcd424ad81a3a7a28b793a191b43d382f5a944cbb8f5539d911b444cc63ee308a,Transfer,Transfer
0x586e56d64eb4cd32974ce3fd7cd1fda56ce68c3fe6102c9af5f1b6815be68563,Mint,Mint
0x3136d7d7a74d39f2b2d7673f1bd5daada5750940349be21ab1e27e54c6d0982e,Approved,Revoked
0x19acc60f57d4f3dd4dbfda4137efbe774367c07a0af035a7d68e05f7a378b3c1,Swap,Swap
0x523c5eb0a91a191b1bb40b02668526cb994cd49cd36c0ad2f2c609ca3af3bae9,Swap,Swap
0xeaa18262e78ba393f9b43352a929405e319c4e287f6c9bdaeb9c15c2c6a166eb,Sale,Sale
0x96c865ff34a4ce1e421f473ab735f406709d7cd031f7cb8d658f0ae7deb4c44e,Swap,Swap
0xfd6c13948e344b814f99da2c264c0047e4d874b3f0d99006b692ab2be19e603d,Transfer,Transfer
0xc6e635ab595342d2d2bdd8599b70fcf22d8302fc62e7a6c482a61c3b54cf5e87,Swap,Swap
0xa9c25fd75d0f36036e1936758b655f882d00b927acfc58fe65bf2ce8d569ca45,Transfer,Wrap
0x11feb379ccd8a801e960802b02bd4f1eb9781fbe098c761ea49beaf789fa719b,Unwrap,Unwrap
0xd396d96b58a6599e1f2481a2f91b9c6d74f19fcbd655c3a6b8889803e8f1009e,Transfer,Transfer
0xcee8c70257d384fb3e7c851d39fe6f9fcff33cbc7049ab43f90931291f47350e,Sale,Sale
0xfb03fae98209baec4c2df049b00a7aac55ba20fa51eff11c61d5b6f2fb66a09a,Approved,Revoked
0x0731e437db350d8d0bf6e60c9d101e318345a1bb1ae7df9b4f10476c4c781b68,Swap,Swap
0x944857b707d19ac17b04823400cbbf275648b6b13e35f7be646bd8450cbcd0f8,Mint,Mint
0x199b5b3cad7c481e57039cd6a3232c9132c6f9f0160f2a3404ac67fe4249a63b,Approved,Revoked
0xc5d1bb9b77f2e057e482501780e45868dcf943d6a2d594d2b93ebf641decea8b,Mint,Mint
0xacc3f11a5bddbab6d58f3eb0b208ff60dad787d766affe2622d08701b512feba,Unwrap,Unwrap
0x73eb3b4fc8b5f8bde72107124afd0e7321d144fa82627f0a174c092cbce9d59b,Cancel,Cancel
0x130fcb2f71ee2ad06db54d81cb292e08ccff1068ccae9e0cacdeb38f3083430a,Swap,Swap
0x32a5b00fe3c8a5c34fe4003b8f8dfa43bfd442982364f20d0a579bc8dc5c6f2c,Sale,Sale
0x5e2a6c51ba0f29e8c93af431b15f2b4536d39115a9451e9968ab25223fc0c338,Sale,Deposit
0x086a2e22c3323b863af8726ee7e7c37bb36af67052c4bff0eec9d007fd1a65b5,Transfer,Transfer
0x9105cc9d2d35278a7024e14a9eb2767b298de2ca4781aead47de515a46e60b3f,Mint,Mint
0x01ed34d801f4e634422db4ab6b29bc4a5529f28225785a79de83467158fc82cf,Swap,Swap
0xf2a72346eae068e464695dacaafa018a193508c194a26bc058c798e6023788d2,Swap,Swap
0xef8f23739073e85f20c84010250c74f7f9998e6b5ce5807a0d35dd99d0297bc8,Transfer,Transfer
0x33845356a3c3ac1fe5bf81292407663dafc34b13db5c5cf7ef18496f458a6ffe,Mint,Mint
0x83db6c0f846a46c8310e926a2f4ec12eb6f521733a045c7250595f5c74a623b2,Sale,Sale
0xc9fa6959857cec1baa5487d62fe4fff4aa8922da99244b13fd9554d6374c34d9,Transfer,Transfer
0x97e32bb98ca6370299fa1af9cc38529a8334fb302693b2cbc59ec43b9bc0fece,Sale,Sale
0x668920af8039ccd688915c0984464bc03fb1774d1b3d2f1ebcfeea927201ae3d,Approved,Revoked
0x8aa2ad62bf43788d25aa100a7f2542cbe73364c751730259c80872ca8ade8278,Cancel,Cancel
0xbbcc30de6af3c0359a563a5c4355c91fc464ced010d7cb6d4804a89959c5deae,Wrap,Wrap
0x67181948a7df36c2afa2308af3f7541090724d5bc1d7cc22c11b0957f1c998d3,Swap,Swap
0x5b51f0b46557ab03dcaa4210a177c475568dcd466777f4d88c7b3a1d8b9bbdd8,Approved,Revoked
0x5235b97f69153d8461b164d62910a0ab23e10870bea88e874a56a19152c78863,Swap,Swap
0x9c7694b701bf5189c169f5d081f01a1e6bc863718afbb3da9dc8521b0dfaf17c,Revoked,Revoked
0x509ef3d0fef9010a74cb3f549f130059954a743f68fd954b5b959e467e5e798f,Transfer,Transfer
0xa3efac49b964c8a079a1bc1d5964ce7f97cb83c9b62002e7c1f4e28b27487de3,Cancel,Wrap
0x52580fbc27d6dc411f1cb388fff22d883298dacc941fd0746883528000ec17f6,Withdraw,Withdraw
0x72e562059e9567686bf9ca5cc6314e2e923abd0313f16b95aabf6a8855399406,Deposit,Deposit
0x8ad508c6ec5fc8a7b8bb44488420064e534da3a230eef5b230dcc359276f5e4c,Swap,Swap
0x1a1168cfd64b51436c93f570286402bf27d8c530489c4f10be0906ad51917ca8,Sale,Sale
0x68c66837ecbd87d8fc4d62ed9212e4320cdd3ba426980c27a3af9c6105ff833c,Sale,Sale
0x9f2fc68b2ef148d2364b2c1952372c538ff6fed5b633b439f42f2e6aa2aa3e45,Sale,Sale
0x762318de5f5dde9d8d5c15618d8db40ac40eebe8f0c2cd321364cfd85079bc98,Unwrap,Unwrap
0x8be5802e4a48da37e5cd67e861b574e08223c404010f321ce15e52b1abc595f7,Mint,Mint
0x86ef3eec5a80464d9f14ad8be4d5ffdefcb0e0a95d5ddb10456f258846f71b16,Transfer,Transfer
0xd15236c6f8b2d8dd49a8d74ed34f633d3160250455d540ddab06387bd8acc11a,Approved,Revoked
0x917e8241f64a086bee75c7aba76346093208190bf5b74e334d9589147627c23f,Approved,Revoked
0x850893fed133db3b96def8f07ab1a22c8befb7645e7f9df788044319785a1531,Transfer,Withdraw
0x8b3bf70e8050b0078b3517a605cf480d012dee56cd2cae1839e9003ed26e3521,Revoked,Revoked
0x65c4f9dc3614c0607d719cc43eea055c8b04af0fedb55faedb120ba0ecc75445,Mint,Mint
0x83e85e8ecceb91ed0d5c0a92fde711824c3f9dae673283aa424ce684bc39596b,Transfer,Transfer
0xd7c1c90f0fe1b88353fc8e1d1ec40be241850351ca80d05e903c9f1f2ef77f35,Wrap,Wrap
0xb1c7ac543d5c5538166d2c68621b6b891acf9c9f0ec841775e09cfd8cf9bcb14,Swap,Swap
0xe1f02b2e24b598e827b99a3a62a3d2c0d6aeb74df7c6651b90f9e719b6e97d05,Swap,Swap
0x21269ba5c5c19e802e270432ffe0ce48d0d00fb8cbca9e5a07bd7d39b09f8986,Swap,Swap
0x912c759e4fe0d0b9103291888fa90f4e20f5915c664de81ce7d70b65ffadbd03,Swap,Swap
0x7fb272f55f99f4de24a2e42f5baaec87460ce73ca62fb921402c0e3de833908e,Swap,Swap
0x2f8be8e18583042aa012f5609a9dd34009a9a9aff8266eb0127b5724f1fa3bd7,Deposit,Deposit
0x2f87b2371117b3d6206dabb11f0a4571f13b1f1387fcdbea9bd37712ab5379be,Sale,Sale
0xa3369122ebe7f7a9822cd85507b601283c4f54215a8598348ddf8e591675a4c2,Sale,Sale
0x387fc257f7b03c69d4d1520dba31d3b65e85d271b0d8021471b35168e4c1cf33,Swap,Swap
0x4e3f7ba386451642c6253b0f41fb7c1092f2a730d092d8b05c2c6f11ea499266,Approved,Revoked
0x7509ec7b9d51e9f0416b60abdf4ce93707c91f6f8280ca8a741d29a224bd837a,Mint,Mint
0x1642cb621a361e3abd2475c4053f4d236afb3b5b3464879caa6e6589d9238e4e,Revoked,Revoked
0xca6e783d43da8fa1f47313780bb32c59e1e2c68d8497b1c56a804cb9f43e4f5c,Swap,Swap
0x8e5a5043bbab2683c59e78a8f3db737c1e72793b2dec260674f84c5d7b5d96a1,Cancel,Wrap
0xfef8a452a214ae98e21e08f022260eaafd1ce2233ad131112ed730cf79f03a4b,Withdraw,Swap
0x2eec90d71c53b619c7c0b92f061fc5c38b486cf01cbd0c0f8ed0bdd7bd990b3c,Sale,Sale
0xd2e70570f237c8a550cb11df92dd4f8bc6d00bde40552f45919d11b14cc7f04d,Swap,Swap
0x9c47ea9c73b779903fb7b9d01b4d0b963fa7982a51eb0ebf67bff9d7f280b6f2,Approved,Revoked
0x17b8f004ccb642915641d2d99decaefdfef3cb1cb495f2fce19e719fe44a1ac7,Sale,Withdraw
0xc8f14f846f3ccfadc15ebd5686e748ea2a589dc9e440151574a363a4e14c279f,Approved,Revoked
0xb268db84c69903202263751abf36918666c70e82b5c6bcb048b52fcb63cc5a77,Approved,Revoked
0x8b265106f231ff579b958a2166ded13c645a2178fee13ce6e94d3a63fbf7a498,Mint,Mint
0x363f322e34913c68ef3ad8ad07baf76657d15e9176c9bdbc05c09fc58d057ae6,Sale,Sale
0x83c444b3b01061cccded27a0a70c2121ce608ec1e5d9e34802bbeaff58ec4221,Withdraw,Withdraw
0xaaa8fad3dad952c567fd2c109dc7a494415d42526faf6fb7a4ee85563c9e275c,Approved,Revoked
0xdd08e22a22515d9be46101cd137fd2e0ee6cbb7fc5e4248d5a70e913ef07786c,Swap,Swap
0x72e26632b7d78682054f3d887568e439a5c8b32a91d31e0676e7f7e393364b08,Swap,Swap
0x020b47543373a85a5696fe05b6ac845e2d6f3b0aa0a32e2ce48c86073b94e7fc,Revoked,Revoked
0xa97617eaa0c13325ff98f41ee17fc661f3835fbbc6beabf8b5411c10b3cd6d68,Mint,Mint
0xc53fbc3df8aa9937054a271a142bbdac83bf09ff7c3f026405c82bd7c375b445,Mint,Mint
0xa8a89d1fbeb40703f14440d3061ccfd5b5b9b446cddd5ddf2b63d21e37564de9,Sale,Sale
0x85997de4cd3449973ce541d16afa277b9328bdf949958beb20cff0090c5b3f09,Approved,Revoked
0x31c7d22c0478eab7d200344ce09d7aae4c520c5d9024be5db08cc9a73fdb0f93,Transfer,Transfer
0x75f726fed3a63ecb57c868a00fc862cd5c39f00f33bc656dcfdde75c844aec4a,Revoked,Revoked
0x9aef1cf2125ce62e3bdbfa2988243ff3f0bbcfbf69285257a21f8227a0bcd5e2,Sale,Sale
0x4a8da8e3fd2e4afea65826c5d91afa48b1da9194e0085fdb84d39262498e8f15,Swap,Swap
0xd58963569b6ec4f7f8d70e718303ca08609bad5134ed98b9d87431b8bce143d3,Swap,Swap
0x6061f52d734ba4d11f08948a2b8b29051e7b807ec19b8fe084d7d5e1f795d432,Sale,Sale
0x018f95b4733d5c647dc9011f382da5240217d2f30eb9330bc98e68fc6a3f86c5,Transfer,Transfer
0x6342241e1f98916a67c417dda4c61cf50a1eec2e10edb2be213b24779ff9e39c,Transfer,Transfer
0xbeedcc1b364cb3088dfadc88b7e4b545ae96719f53e4e5a8e6de0b41ff56a6bb,Transfer,Transfer
0xdad37f917df47120ba736bdfed687c42d71be3c5cfa999d215d3679c72ea7013,Transfer,Transfer
0xcf871bf58f572705095c8aad4f90a68285af940f8c07966db1438244c5c458e7,Deposit,Deposit
0xff2f238cb109ebc2fdad94534c5fa0727c6c952a39724f674c2c3c5caf850693,Swap,Swap
0xc003391d8497e365f01dac31a2103fbfc504421f694e4060992b76a064088081,Swap,Swap
0xd85a4f16315dbc2e4e309171fa7d7c123c2dd7746848b573484c478e80d0e543,Swap,Swap
